Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
sn2006ob,0.059289,37.302212,0.111086,37.335473,-0.033261589,37.335473,-0.033261589
sn2006oa,0.060959,37.39072,0.11093,37.398438,-0.0077179774,37.398438,-0.0077179774
SDSS3901,0.062818,37.378504,0.112357,37.466608,-0.088103494,37.466608,-0.088103494
sn2007ae,0.062961,37.387267,0.140212,37.471771,-0.08450422,37.471771,-0.08450422
sn1992bs,0.063345,37.666991,0.141293,37.485581,0.18141044,37.485581,0.18141044
SDSS10028,0.064229,37.448507,0.112975,37.517069,-0.068561402,37.517069,-0.068561402
sn2006an,0.065193,37.623736,0.139912,37.550935,0.072800127,37.550935,0.072800127
SDSS6057,0.06651,37.545335,0.112612,37.596436,-0.051100864,37.596436,-0.051100864
sn2006al,0.069122,37.86837,0.145157,37.684177,0.18419316,37.684177,0.18419316
sn2006on,0.069751,37.544255,0.111409,37.704832,-0.16057618,37.704832,-0.16057618
sn1993b,0.070153,37.633652,0.146379,37.717939,-0.084287409,37.717939,-0.084287409
SDSS17240,0.07153,37.643365,0.157968,37.762298,-0.11893373,37.762298,-0.11893373
SDSS17880,0.07195,37.593299,0.112772,37.775666,-0.18236693,37.775666,-0.18236693
sn1992ae,0.074579,37.735149,0.141947,37.857685,-0.12253585,37.857685,-0.12253585
sn2005ir,0.07487,37.849941,0.110074,37.866593,-0.016652309,37.866593,-0.016652309
SDSS19155,0.07592,38.018827,0.112389,37.898464,0.12036372,37.898464,0.12036372
sn1999bp,0.078317,37.975452,0.138307,37.969672,0.0057801486,37.969672,0.0057801486
SDSS17186,0.07849,38.285205,0.113854,37.974731,0.31047451,37.974731,0.31047451
sn1992bp,0.07884,37.792706,0.138584,37.984933,-0.192227,37.984933,-0.192227
SDSS12779,0.07891,38.072741,0.117766,37.986968,0.085772923,37.986968,0.085772923
SDSS12898,0.07997,38.092961,0.112109,38.017578,0.075383104,38.017578,0.075383104
sn2005ag,0.080103,37.91689,0.136253,38.021392,-0.104502,38.021392,-0.104502
SDSS12950,0.08133,38.185733,0.111814,38.056291,0.12944218,38.056291,0.12944218
SDSS12781,0.08304,38.317541,0.115125,38.104101,0.21343965,38.104101,0.21343965
SDSS722,0.08522,38.220612,0.128423,38.163713,0.056899549,38.163713,0.056899549
SDSS3592,0.08528,38.178483,0.111932,38.165333,0.013150057,38.165333,0.013150057
SDSS21502,0.08784,38.239802,0.112907,38.233468,0.0063337394,38.233468,0.0063337394
SDSS1241,0.08889,38.186699,0.11251,38.260871,-0.074171746,38.260871,-0.074171746
SDSS19899,0.09007,38.270945,0.111899,38.291302,-0.020357354,38.291302,-0.020357354
SDSS17258,0.0901,38.078707,0.124187,38.292071,-0.21336405,38.292071,-0.21336405
SDSS774,0.09243,38.409607,0.122156,38.351047,0.058560387,38.351047,0.058560387
SDSS18241,0.09391,38.584293,0.11374,38.387781,0.19651168,38.387781,0.19651168
SDSS2102,0.09401,38.461071,0.112725,38.390243,0.070827545,38.390243,0.070827545
SDSS16185,0.09582,38.533308,0.112716,38.434387,0.09892119,38.434387,0.09892119
SDSS13038,0.10264,38.777015,0.113322,38.593924,0.18309111,38.593924,0.18309111
SDSS10434,0.10289,38.727198,0.114221,38.59958,0.12761805,38.59958,0.12761805
SDSS13135,0.10337,38.651728,0.111598,38.610403,0.041324339,38.610403,0.041324339
SDSS20064,0.10391,38.506897,0.112416,38.622523,-0.11562632,38.622523,-0.11562632
SDSS14816,0.10589,38.51032,0.112285,38.666459,-0.15613898,38.666459,-0.15613898
SDSS18697,0.10602,38.638175,0.111682,38.669317,-0.031142116,38.669317,-0.031142116
SDSS20625,0.10667,38.779541,0.112607,38.683555,0.095985726,38.683555,0.095985726
SDSS18375,0.10725,38.455458,0.111743,38.696192,-0.24073413,38.696192,-0.24073413
SDSS21034,0.10751,38.794085,0.112402,38.701835,0.092249905,38.701835,0.092249905
SDSS7147,0.10924,38.800044,0.112096,38.739063,0.0609803,38.739063,0.0609803
SDSS18650,0.11271,38.964234,0.112009,38.812091,0.15214247,38.812091,0.15214247
SDSS11067,0.11304,38.881139,0.112246,38.818926,0.062212926,38.818926,0.062212926
SDSS18612,0.11368,38.685221,0.111953,38.832127,-0.1469064,38.832127,-0.1469064
SDSS16641,0.11389,39.043562,0.113093,38.836444,0.20711814,38.836444,0.20711814
SDSS16619,0.11402,38.712592,0.11346,38.839112,-0.12652095,38.839112,-0.12652095
SDSS5395,0.11635,38.978748,0.111949,38.88646,0.092287361,38.88646,0.092287361
SDSS8719,0.11651,38.922422,0.113022,38.889679,0.032743433,38.889679,0.032743433
SDSS2561,0.11741,38.950183,0.112518,38.907706,0.042477019,38.907706,0.042477019
SDSS19953,0.11767,38.990858,0.111671,38.91289,0.077967865,38.91289,0.077967865
SDSS16259,0.11771,38.891708,0.113079,38.913687,-0.021979154,38.913687,-0.021979154
SDSS1371,0.11771,38.777081,0.11196,38.913687,-0.13660621,38.913687,-0.13660621
SDSS14871,0.11845,39.061558,0.111824,38.928377,0.13318036,38.928377,0.13318036
SDSS18298,0.11863,38.669532,0.127194,38.931938,-0.26240542,38.931938,-0.26240542
SDSS13894,0.11966,39.209273,0.113363,38.952214,0.25705835,38.952214,0.25705835
SDSS13044,0.11967,39.087358,0.112171,38.95241,0.13494722,38.95241,0.13494722
SDSS5549,0.11967,38.967698,0.111976,38.95241,0.015287796,38.95241,0.015287796
SDSS12860,0.12044,39.030567,0.113463,38.967461,0.063106018,38.967461,0.063106018
SDSS19543,0.12164,39.196958,0.112462,38.990737,0.20622159,38.990737,0.20622159
SDSS18835,0.12262,38.956586,0.11183,39.009587,-0.053000968,39.009587,-0.053000968
SDSS16021,0.12276,38.987525,0.112478,39.012268,-0.0247426,39.012268,-0.0247426
SDSS21669,0.12281,38.913864,0.129766,39.013225,-0.09936089,39.013225,-0.09936089
SDSS2916,0.12303,38.972486,0.119632,39.017431,-0.044945243,39.017431,-0.044945243
SDSS6406,0.12376,38.936366,0.111795,39.031337,-0.094971024,39.031337,-0.094971024
SDSS20470,0.1244,39.208689,0.113068,39.043466,0.16522379,39.043466,0.16522379
06D2fb,0.125298,39.06277,0.085713,39.060386,0.0023838982,39.060386,0.0023838982
SDSS13005,0.12593,39.181814,0.157613,39.072226,0.10958783,39.072226,0.10958783
SDSS2992,0.12608,38.877179,0.113495,39.075028,-0.19784832,39.075028,-0.19784832
SDSS744,0.12649,39.083386,0.118731,39.082671,0.00071555217,39.082671,0.00071555217
SDSS18855,0.12715,39.121925,0.111895,39.094925,0.026999807,39.094925,0.026999807
SDSS16069,0.12739,39.041874,0.113191,39.099367,-0.057492803,39.099367,-0.057492803
SDSS18809,0.12837,39.121917,0.112485,39.117422,0.0044953137,39.117422,0.0044953137
SDSS22075,0.12893,39.091935,0.113756,39.127681,-0.035746499,39.127681,-0.035746499
SDSS1032,0.12903,39.12637,0.115931,39.129509,-0.0031389143,39.129509,-0.0031389143
SDSS5751,0.12953,39.057113,0.112137,39.138627,-0.081514535,39.138627,-0.081514535
SDSS20084,0.12961,39.391752,0.113865,39.140083,0.25166919,39.140083,0.25166919
SDSS18415,0.12961,39.207549,0.113841,39.140083,0.067465806,39.140083,0.067465806
SDSS17280,0.13045,39.449672,0.147057,39.15532,0.29435218,39.15532,0.29435218
SDSS14108,0.13243,39.484723,0.112393,39.190875,0.29384847,39.190875,0.29384847
SDSS18602,0.13362,39.326815,0.113865,39.212005,0.11481007,39.212005,0.11481007
SDSS15508,0.13392,39.215092,0.111798,39.217304,-0.0022127188,39.217304,-0.0022127188
SDSS15234,0.13508,39.491549,0.113196,39.237691,0.25385784,39.237691,0.25385784
SDSS17629,0.13588,39.123799,0.113673,39.251656,-0.12785732,39.251656,-0.12785732
SDSS19775,0.13668,39.246318,0.113428,39.265545,-0.019227221,39.265545,-0.019227221
SDSS17366,0.13811,39.230733,0.112284,39.290183,-0.059449821,39.290183,-0.059449821
SDSS15171,0.13818,39.297665,0.11186,39.291382,0.0062822535,39.291382,0.0062822535
SDSS17208,0.13864,39.611275,0.119461,39.299254,0.31202098,39.299254,0.31202098
SDSS12928,0.13868,39.317355,0.116765,39.299937,0.017417924,39.299937,0.017417924
SDSS1794,0.14139,39.449513,0.113002,39.345808,0.10370506,39.345808,0.10370506
SDSS14437,0.14265,39.385841,0.112226,39.366857,0.018984392,39.366857,0.018984392
SDSS2635,0.1431,39.388173,0.112072,39.374332,0.01384044,39.374332,0.01384044
SDSS13796,0.1436,39.307355,0.111766,39.382613,-0.075258076,39.382613,-0.075258076
SDSS17497,0.14382,39.356151,0.111949,39.386248,-0.03009653,39.386248,-0.03009653
SDSS8921,0.14401,39.387021,0.114616,39.389383,-0.0023619664,39.389383,-0.0023619664
SDSS16073,0.14468,39.679811,0.112388,39.400407,0.27940378,39.400407,0.27940378
SDSS14024,0.14478,39.380007,0.114439,39.402049,-0.022042358,39.402049,-0.022042358
SDSS17605,0.14533,39.41477,0.119235,39.411058,0.0037121899,39.411058,0.0037121899
SDSS11300,0.14547,39.125438,0.113737,39.413346,-0.28790815,39.413346,-0.28790815
SDSS21062,0.14564,39.731821,0.114307,39.416122,0.31569982,39.416122,0.31569982
SDSS19940,0.14582,39.261311,0.112189,39.419057,-0.15774605,39.419057,-0.15774605
SDSS12930,0.14607,39.559066,0.117074,39.423129,0.1359375,39.423129,0.1359375
SDSS2308,0.148,39.554178,0.111944,39.454346,0.099832385,39.454346,0.099832385
SDSS21510,0.14839,39.404046,0.11378,39.460608,-0.056562211,39.460608,-0.056562211
SDSS16116,0.1486,39.644156,0.112448,39.463973,0.18018298,39.463973,0.18018298
SDSS13736,0.14901,39.511831,0.112283,39.470532,0.041299712,39.470532,0.041299712
SDSS16206,0.15065,39.371489,0.113842,39.496597,-0.12510832,39.496597,-0.12510832
SDSS2031,0.15186,39.453621,0.112035,39.51566,-0.062039051,39.51566,-0.062039051
SDSS15132,0.15295,39.624165,0.111718,39.532712,0.091453209,39.532712,0.091453209
SDSS19353,0.15322,39.521424,0.113617,39.536919,-0.015494808,39.536919,-0.015494808
SDSS18323,0.15363,39.69794,0.115274,39.543293,0.1546466,39.543293,0.1546466
SDSS17253,0.15463,39.621754,0.1715,39.558774,0.062980085,39.558774,0.062980085
SDSS5550,0.15473,39.583086,0.111655,39.560317,0.022768959,39.560317,0.022768959
SDSS18030,0.15506,39.762277,0.118308,39.565402,0.19687438,39.565402,0.19687438
SDSS18740,0.15575,39.392103,0.111931,39.576003,-0.18389971,39.576003,-0.18389971
SDSS16165,0.15596,39.593466,0.112725,39.579221,0.014245106,39.579221,0.014245106
SDSS13354,0.15653,39.470949,0.113012,39.587934,-0.11698542,39.587934,-0.11698542
SDSS17171,0.15895,39.623116,0.145393,39.624603,-0.0014861793,39.624603,-0.0014861793
SDSS15425,0.15935,39.362701,0.111983,39.630614,-0.26791209,39.630614,-0.26791209
SDSS17825,0.15999,39.670906,0.113136,39.640202,0.03070394,39.640202,0.03070394
SDSS3317,0.15999,39.513772,0.113095,39.640202,-0.12643048,39.640202,-0.12643048
SDSS2689,0.16035,39.498811,0.114045,39.64558,-0.14676867,39.64558,-0.14676867
SDSS5103,0.1605,39.577501,0.113217,39.647817,-0.070316786,39.647817,-0.070316786
SDSS13411,0.1618,39.817103,0.120879,39.667128,0.14997422,39.667128,0.14997422
SDSS20430,0.16284,39.809749,0.114429,39.682474,0.12727528,39.682474,0.12727528
SDSS19174,0.16357,39.537404,0.114386,39.693191,-0.1557871,39.693191,-0.1557871
SDSS20764,0.16387,39.705099,0.113522,39.697582,0.0075172033,39.697582,0.0075172033
SDSS3087,0.1644,39.614567,0.11306,39.705322,-0.090754703,39.705322,-0.090754703
SDSS19616,0.16455,39.637488,0.113442,39.707509,-0.070020239,39.707509,-0.070020239
SDSS12843,0.16565,39.453303,0.118455,39.723486,-0.27018243,39.723486,-0.27018243
SDSS12853,0.16817,39.584249,0.116716,39.759721,-0.17547169,39.759721,-0.17547169
SDSS15897,0.16869,39.796918,0.116161,39.767135,0.029782728,39.767135,0.029782728
05D3ne,0.169455,39.832052,0.088415,39.778005,0.054047403,39.778005,0.054047403
SDSS12856,0.17028,39.833327,0.112043,39.789676,0.043651496,39.789676,0.043651496
SDSS12855,0.17063,39.687683,0.114853,39.794612,-0.10692842,39.794612,-0.10692842
SDSS17220,0.17066,39.646053,0.115012,39.795034,-0.14898088,39.795034,-0.14898088
SDSS17389,0.1707,40.057622,0.115438,39.795598,0.26202436,39.795598,0.26202436
SDSS15453,0.17373,40.085507,0.114314,39.837923,0.24758414,39.837923,0.24758414
SDSS3080,0.17374,39.713598,0.112831,39.838061,-0.12446303,39.838061,-0.12446303
SDSS15648,0.17383,39.776759,0.122163,39.839308,-0.062548234,39.839308,-0.062548234
SDSS14421,0.17386,39.951083,0.112491,39.839723,0.11136003,39.839723,0.11136003
SDSS12927,0.17415,39.609482,0.118918,39.843735,-0.23425375,39.843735,-0.23425375
SDSS19969,0.1742,39.764467,0.113041,39.844427,-0.079959309,39.844427,-0.079959309
SDSS19282,0.17558,39.88391,0.113152,39.86343,0.020479952,39.86343,0.020479952
SDSS18807,0.17625,39.995197,0.113139,39.872607,0.12259018,39.872607,0.12259018
SDSS14979,0.17653,39.875133,0.11256,39.876432,-0.0012987097,39.876432,-0.0012987097
SDSS18604,0.17656,40.065594,0.113509,39.876842,0.18875261,39.876842,0.18875261
SDSS15365,0.17656,40.035173,0.113446,39.876842,0.15833085,39.876842,0.15833085
SDSS17274,0.17658,40.394839,0.1635,39.877115,0.51772416,39.877115,0.51772416
SDSS15583,0.17706,39.916428,0.113873,39.883658,0.032770308,39.883658,0.032770308
SDSS17218,0.17757,39.884758,0.114576,39.890592,-0.0058342987,39.890592,-0.0058342987
SDSS14451,0.17789,39.824578,0.112906,39.894934,-0.07035575,39.894934,-0.07035575
SDSS5635,0.1781,40.302405,0.117139,39.897779,0.40462598,39.897779,0.40462598
SDSS15461,0.17865,39.947284,0.113319,39.905216,0.042068809,39.905216,0.042068809
SDSS2372,0.17962,39.812569,0.113572,39.91828,-0.1057111,39.91828,-0.1057111
SDSS6936,0.17969,39.936916,0.113497,39.919221,0.017695428,39.919221,0.017695428
SDSS13254,0.17981,40.23075,0.120493,39.920832,0.30991845,39.920832,0.30991845
SDSS14284,0.18037,39.698001,0.112763,39.928337,-0.23033614,39.928337,-0.23033614
SDSS13045,0.18055,39.793481,0.118342,39.930745,-0.13726382,39.930745,-0.13726382
SDSS20048,0.18056,40.04413,0.117002,39.930879,0.11325111,39.930879,0.11325111
SDSS17215,0.18079,39.871011,0.117616,39.933952,-0.062941805,39.933952,-0.062941805
SDSS15443,0.18122,39.838453,0.112167,39.939689,-0.10123614,39.939689,-0.10123614
SDSS17332,0.18204,39.834302,0.115898,39.950593,-0.11629084,39.950593,-0.11629084
SDSS6422,0.18255,40.01337,0.112208,39.957352,0.056018088,39.957352,0.056018088
SDSS16281,0.18255,39.87841,0.114391,39.957352,-0.078942092,39.957352,-0.078942092
SDSS17168,0.18257,40.092058,0.115147,39.957617,0.1344414,39.957617,0.1344414
SDSS14984,0.1828,40.083279,0.115225,39.960659,0.12262073,39.960659,0.12262073
SDSS1580,0.18322,39.815183,0.114206,39.966205,-0.15102211,39.966205,-0.15102211
SDSS8213,0.18327,39.819882,0.117564,39.966864,-0.14698221,39.966864,-0.14698221
SDSS15421,0.18435,40.1016,0.112927,39.981069,0.12053086,39.981069,0.12053086
05D2ah,0.185371,40.044651,0.085522,39.994427,0.050224463,39.994427,0.050224463
SDSS19101,0.18563,39.908877,0.11449,39.997804,-0.088927225,39.997804,-0.088927225
SDSS5994,0.18581,40.075031,0.114889,40.000149,0.074882299,40.000149,0.074882299
SDSS21861,0.18655,39.874252,0.121972,40.009767,-0.13551578,40.009767,-0.13551578
SDSS18749,0.18667,39.972053,0.114334,40.011324,-0.03927052,40.011324,-0.03927052
SDSS20687,0.18772,39.871486,0.118492,40.024903,-0.15341687,40.024903,-0.15341687
SDSS6304,0.18965,39.962528,0.113593,40.049681,-0.087152955,40.049681,-0.087152955
SDSS762,0.1901,40.210589,0.114249,40.055425,0.1551648,40.055425,0.1551648
SDSS18804,0.19084,39.999776,0.112617,40.064843,-0.065066855,40.064843,-0.065066855
SDSS16276,0.19176,40.120262,0.114367,40.076505,0.043756724,40.076505,0.043756724
SDSS18787,0.19191,40.411807,0.114568,40.078401,0.33340575,40.078401,0.33340575
SDSS16618,0.19198,39.956519,0.114573,40.079286,-0.12276686,40.079286,-0.12276686
SDSS2440,0.19215,40.268783,0.114217,40.081433,0.18734962,40.081433,0.18734962
SDSS16100,0.19392,40.150249,0.117691,40.103684,0.046564865,40.103684,0.046564865
SDSS2246,0.19422,40.109546,0.11684,40.107437,0.002109194,40.107437,0.002109194
SDSS20575,0.19465,39.838415,0.114454,40.112807,-0.27439244,40.112807,-0.27439244
SDSS19149,0.19494,39.799909,0.11376,40.116422,-0.31651329,40.116422,-0.31651329
SDSS16099,0.1958,40.216343,0.113084,40.127114,0.089228898,40.127114,0.089228898
SDSS15674,0.19654,40.256476,0.117701,40.13628,0.12019601,40.13628,0.12019601
SDSS18768,0.19671,40.330112,0.118689,40.138381,0.19173084,40.138381,0.19173084
SDSS15129,0.19699,40.094767,0.114008,40.141838,-0.047071498,40.141838,-0.047071498
SDSS13070,0.19709,40.229783,0.116183,40.143072,0.086711621,40.143072,0.086711621
SDSS15901,0.19794,40.204956,0.114551,40.153534,0.051422471,40.153534,0.051422471
SDSS15222,0.19801,40.027113,0.115064,40.154394,-0.1272808,40.154394,-0.1272808
SDSS19658,0.19863,40.272157,0.116081,40.161996,0.11016073,40.161996,0.11016073
SDSS17811,0.19867,40.236809,0.114249,40.162486,0.074322832,40.162486,0.074322832
SDSS16737,0.1988,39.99253,0.124264,40.164077,-0.17154664,40.164077,-0.17154664
SDSS13305,0.19959,40.251098,0.115206,40.173725,0.077373026,40.173725,0.077373026
SDSS6780,0.20061,40.102223,0.120729,40.18613,-0.083906965,40.18613,-0.083906965
SDSS15872,0.20203,40.164615,0.117009,40.203303,-0.038688511,40.203303,-0.038688511
SDSS7243,0.20231,40.247129,0.117808,40.206677,0.040452324,40.206677,0.040452324
SDSS16032,0.20318,40.280795,0.114994,40.21713,0.063664346,40.21713,0.063664346
SDSS14212,0.20399,40.265661,0.114245,40.226826,0.038834754,40.226826,0.038834754
SDSS18965,0.20466,40.276416,0.115117,40.234819,0.041597061,40.234819,0.041597061
SDSS17801,0.20515,40.440593,0.131465,40.24065,0.1999435,40.24065,0.1999435
SDSS20581,0.20554,40.22826,0.114345,40.245281,-0.017020973,40.245281,-0.017020973
SDSS19913,0.20557,40.31485,0.114899,40.245637,0.069213195,40.245637,0.069213195
SDSS13152,0.2056,39.974825,0.113718,40.245993,-0.27116767,40.245993,-0.27116767
SDSS15201,0.20704,40.634193,0.117479,40.263019,0.37117336,40.263019,0.37117336
SDSS13641,0.20852,40.302019,0.114386,40.280406,0.02161372,40.280406,0.02161372
SDSS15467,0.2091,40.214833,0.115699,40.287188,-0.072355419,40.287188,-0.072355419
SDSS13425,0.20953,40.223527,0.131221,40.292206,-0.068678514,40.292206,-0.068678514
SDSS16473,0.2096,40.348956,0.115465,40.293022,0.055934567,40.293022,0.055934567
04D1dc,0.210032,40.191993,0.085765,40.298051,-0.10605857,40.298051,-0.10605857
SDSS19425,0.21025,40.313695,0.128931,40.300586,0.01310899,40.300586,0.01310899
SDSS15259,0.21054,40.196013,0.11424,40.303953,-0.10794024,40.303953,-0.10794024
SDSS17875,0.21075,40.574565,0.116152,40.30639,0.26817583,40.30639,0.26817583
SDSS14157,0.21082,40.119522,0.11447,40.307201,-0.18767929,40.307201,-0.18767929
SDSS7847,0.21134,40.143408,0.115658,40.313222,-0.1698134,40.313222,-0.1698134
SDSS6933,0.21163,40.203016,0.114069,40.316574,-0.11355758,40.316574,-0.11355758
SDSS2330,0.21179,40.671436,0.124547,40.318421,0.35301431,40.318421,0.35301431
SDSS18466,0.21226,40.271235,0.115112,40.323841,-0.05260617,40.323841,-0.05260617
SDSS14331,0.2126,40.521942,0.116607,40.327754,0.194188,40.327754,0.194188
SDSS8495,0.21295,40.297362,0.121443,40.331777,-0.034414803,40.331777,-0.034414803
SDSS18927,0.21323,40.107522,0.117876,40.334991,-0.22746939,40.334991,-0.22746939
SDSS20364,0.21382,40.382593,0.11761,40.34175,0.040842868,40.34175,0.040842868
SDSS7473,0.21457,40.463576,0.114262,40.350318,0.11325764,40.350318,0.11325764
